R000878,E001841,topic,0.4004
R000879,E001306,topic,0.2274
R000880,E001721,topic,0.6014
R000881,E000239,topic,0.478
R000882,E000431,topic,0.5699
R000883,E001238,topic,0.6797
R000884,E001254,topic,0.3042
R000885,E000497,topic,0.96
R000886,E000806,topic,0.4135
R000887,E000791,topic,0.0301
R000888,E000171,topic,0.0035
R000889,E000906,topic,0.9965
R000890,E001600,topic,0.4531
R000891,E001012,topic,0.0786
R000892,E001136,topic,0.0384
R000893,E001788,topic,0.7793
R000894,E000813,topic,0.2472
R000895,E000418,topic,0.363
R000896,E000364,topic,0.538
R000897,E000923,topic,0.216
R000898,E001003,topic,0.272
R000899,E001676,topic,0.3015
R000900,E000775,topic,0.6239
R000901,E000787,topic,0.8067
R000902,E000669,topic,0.4473
R000903,E001393,topic,0.8297
R000904,E000666,topic,0.5699
R000905,E000175,topic,0.8422
R000906,E001533,topic,0.3652
R000907,E000062,topic,0.5877
R000908,E001816,topic,0.3101
R000909,E001985,topic,0.0318
R000910,E000039,topic,0.5597
R000911,E001332,topic,0.617
R000912,E000307,topic,0.7633
R000913,E000408,topic,0.7229
R000914,E001757,topic,0.325
R000915,E000386,topic,0.5404
R000916,E001658,topic,0.9084
R000917,E000429,topic,0.8312
R000918,E001815,topic,0.8113
R000919,E000150,topic,0.4648
R000920,E000913,topic,0.6299
R000921,E000246,topic,0.9535
R000922,E001229,topic,0.4091
R000923,E001016,topic,0.6966
R000924,E001427,topic,0.2694
R000925,E001170,topic,0.934
R000926,E001181,topic,0.8773
R000927,E000798,topic,0.7805
R000928,E001992,topic,0.7774
R000929,E000384,topic,0.2158
R000930,E001729,topic,0.4359
R000931,E000976,topic,0.2816
R000932,E001005,topic,0.4507
R000933,E001257,topic,0.747
R000934,E001431,topic,0.2084
R000935,E001750,topic,0.4398
R000936,E001148,topic,0.2438
R000937,E001535,topic,0.2217
R000938,E001992,topic,0.6767
R000939,E000255,topic,0.1552
R000940,E000879,topic,0.9184
R000941,E000204,topic,0.2891
R000942,E001666,topic,0.2947
R000943,E000274,topic,0.8029
R000944,E000584,topic,0.1269
R000945,E000380,topic,0.2753
R000946,E001279,topic,0.7868
R000947,E001863,topic,0.5517
R000948,E001351,topic,0.1499
R000949,E001085,topic,0.9213
R000950,E001950,topic,0.7914
R000951,E000526,topic,0.2675
R000952,E001499,topic,0.5808
R000953,E001138,topic,0.8742
R000954,E000005,topic,0.1075
R000955,E001223,topic,0.5031
R000956,E000377,topic,0.0767
R000957,E000787,topic,0.087
R000958,E001422,topic,0.513
R000959,E000218,topic,0.5126
R000960,E001436,topic,0.5201
R000961,E001897,topic,0.4859
R000962,E001924,topic,0.5854
R000963,E000126,topic,0.1482
R000964,E001276,topic,0.8192
R000965,E001734,topic,0.7129
R000966,E001536,topic,0.5962
R000967,E001093,topic,0.22
R000968,E000188,topic,0.3427
R000969,E001418,topic,0.869
R000970,E001600,topic,0.5098
R000971,E000932,topic,0.3884
R000972,E001883,topic,0.8662
R000973,E001485,topic,0.3079
R000974,E000904,topic,0.3901
R000975,E001060,topic,0.6953
R000976,E000362,topic,0.1048
R000977,E001113,topic,0.2278
R000978,E000977,topic,0.6146
R000979,E001186,topic,0.3955
R000980,E000987,topic,0.7872
R000981,E001079,topic,0.0538
R000982,E000438,topic,0.2742
R000983,E000198,topic,0.7159
R000984,E000659,topic,0.8539
R000985,E001183,topic,0.2928
R000986,E000295,topic,0.9187
R000987,E000667,topic,0.1379
R000988,E001047,topic,0.0996
R000989,E001031,topic,0.9537
R000990,E001110,topic,0.6205
R000991,E000945,topic,0.0244
R000992,E000925,topic,0.6172
R000993,E001623,topic,0.3705
R000994,E000735,topic,0.6947
R000995,E001089,topic,0.6728
R000996,E001518,topic,0.1593
R000997,E001514,topic,0.4243
R000998,E001104,topic,0.5495
R000999,E001225,topic,0.9869
R001000,E000070,topic,0.6759
R001001,E001412,topic,0.6437
R001002,E001887,topic,0.7225
R001003,E000302,topic,0.5154
R001004,E001526,topic,0.6414
R001005,E001114,topic,0.3058
R001006,E000279,topic,0.7688
R001007,E000256,topic,0.2289
R001008,E000793,topic,0.5087
R001009,E000754,topic,0.3829
R001010,E000428,topic,0.9731
R001011,E001895,topic,0.9343
R001012,E001361,topic,0.202
R001013,E000882,topic,0.2825
R001014,E000132,topic,0.3104
R001015,E001670,topic,0.7979
R001016,E000716,topic,0.4927
R001017,E001034,topic,0.9254
R001018,E000296,topic,0.1412
R001019,E001557,topic,0.9367
R001020,E001887,topic,0.5251
R001021,E000271,topic,0.4732
R001022,E000164,topic,0.961
R001023,E001435,topic,0.4297
R001024,E001750,topic,0.0182
R001025,E000589,topic,0.853
R001026,E001964,topic,0.0366
R001027,E001773,topic,0.2543
R001028,E000370,topic,0.3801
R001029,E000208,topic,0.5835
R001030,E001513,topic,0.5346
R001031,E000332,topic,0.7806
R001032,E000318,topic,0.7842
R001033,E001162,topic,0.5093
R001034,E000111,topic,0.5928
R001035,E001025,topic,0.4452
R001036,E000660,topic,0.4212
R001037,E000535,topic,0.9981
R001038,E000893,topic,0.0831
R001039,E000519,topic,0.7578
R001040,E001376,topic,0.7111
R001041,E001538,topic,0.7938
R001042,E000625,topic,0.917
R001043,E000680,topic,0.4985
R001044,E000087,topic,0.1229
R001045,E001759,topic,0.0916
R001046,E000348,topic,0.5324
R001047,E000081,topic,0.2161
R001048,E000077,topic,0.3692
R001049,E001302,topic,0.7866
R001050,E001156,topic,0.5419
R001051,E000732,topic,0.2492
R001052,E000806,topic,0.8476
R001053,E000583,topic,0.7229
R001054,E001713,topic,0.2909
R001055,E000303,topic,0.2165
R001056,E001595,topic,0.3709
R001057,E001021,topic,0.9141
R001058,E001106,topic,0.7747
R001059,E001068,topic,0.6339
R001060,E001593,topic,0.4416
R001061,E000610,topic,0.322
R001062,E000044,topic,0.8752
R001063,E000695,topic,0.9725
R001064,E000695,topic,0.4249
R001065,E001058,topic,0.953
R001066,E001417,topic,0.9788
R001067,E000049,topic,0.9007
R001068,E000674,topic,0.6415
R001069,E001447,topic,0.4523
R001070,E001074,topic,0.9256
R001071,E000355,topic,0.669
R001072,E000591,topic,0.596
R001073,E000499,topic,0.2123
R001074,E000038,topic,0.4946
R001075,E000218,topic,0.8756
R001076,E000472,topic,0.3197
R001077,E001971,topic,0.2969
R001078,E001452,topic,0.9368
R001079,E001250,topic,0.3062
R001080,E001815,topic,0.6138
R001081,E001327,topic,0.2306
R001082,E001463,topic,0.3491
R001083,E000720,topic,0.5983
R001084,E000385,topic,0.8816
R001085,E001235,topic,0.1218
R001086,E000793,topic,0.4518
R001087,E001062,topic,0.3845
R001088,E001163,topic,0.9043
R001089,E001552,topic,0.8093
R001090,E000423,topic,0.4688
R001091,E001539,topic,0.7851
R001092,E000450,topic,0.3131
R001093,E001038,topic,0.4367
R001094,E000641,topic,0.9603
R001095,E001841,topic,0.377
R001096,E000474,topic,0.9282
R001097,E000869,topic,0.547
R001098,E001232,topic,0.2698
R001099,E001212,topic,0.3243
R001100,E000076,topic,0.2218
R001101,E001925,topic,0.9618
R001102,E001607,topic,0.3145
R001103,E000823,topic,0.686
R001104,E000011,topic,0.724
R001105,E000953,topic,0.7651
R001106,E000907,topic,0.4547
R001107,E000046,topic,0.9438
R001108,E001248,topic,0.1531
R001109,E000830,topic,0.3539
R001110,E000712,topic,0.0491
R001111,E000917,topic,0.3377
R001112,E001863,topic,0.9846
R001113,E000813,topic,0.358
R001114,E001374,topic,0.3843
R001115,E000822,topic,0.7589
R001116,E001179,topic,0.3767
R001117,E000718,topic,0.623
R001118,E000287,topic,0.636
R001119,E001437,topic,0.7942
R001120,E000267,topic,0.9223
R001121,E001111,topic,0.5308
R001122,E001554,topic,0.4781
R001123,E000795,topic,0.3643
R001124,E000049,topic,0.1302
R001125,E001175,topic,0.0035
R001126,E001777,topic,0.0383
R001127,E001860,topic,0.6929
R001128,E001759,topic,0.1535
R001129,E000138,topic,0.1294
R001130,E000801,topic,0.1451
R001131,E000731,topic,0.7429
R001132,E000422,topic,0.4707
R001133,E001268,topic,0.4684
R001134,E001341,topic,0.5781
R001135,E000234,topic,0.586
R001136,E000672,topic,0.4621
R001137,E001124,topic,0.4355
R001138,E001002,topic,0.3024
R001139,E001547,topic,0.0276
R001140,E000187,topic,0.3673
R001141,E000056,topic,0.9117
R001142,E001154,topic,0.1846
R001143,E001820,topic,0.7297
R001144,E001741,topic,0.9081
R001145,E001546,topic,0.9955
R001146,E000047,topic,0.6938
R001147,E001060,topic,0.6413
R001148,E000290,topic,0.0253
R001149,E000700,topic,0.526
R001150,E000149,topic,0.7708
R001151,E000667,topic,0.9506
R001152,E001833,topic,0.2433
R001153,E001981,topic,0.3646
R001154,E000929,topic,0.4225
R001155,E000225,topic,0.9295
R001156,E000274,topic,0.019
R001157,E000864,topic,0.3074
R001158,E000742,topic,0.0942
R001159,E001954,topic,0.2643
R001160,E000965,topic,0.8336
R001161,E001220,topic,0.5648
R001162,E000588,topic,0.9999
R001163,E000333,topic,0.64
R001164,E000232,topic,0.247
R001165,E001423,topic,0.5636
R001166,E001734,topic,0.622
R001167,E001610,topic,0.4777
R001168,E001385,topic,0.0812
R001169,E000337,topic,0.9335
R001170,E001109,topic,0.8846
R001171,E001607,topic,0.614
R001172,E001644,topic,0.5425
R001173,E000695,topic,0.5822
R001174,E001075,topic,0.3631
R001175,E000550,topic,0.1219
R001176,E000446,topic,0.7441
R001177,E000864,topic,0.6824
R001178,E001389,topic,0.1826
R001179,E000930,topic,0.2989
R001180,E001825,topic,0.1536
R001181,E000821,topic,0.3167
R001182,E000784,topic,0.311
R001183,E001993,topic,0.3112
R001184,E001909,topic,0.6636
R001185,E000524,topic,0.087
R001186,E000658,topic,0.0161
R001187,E001459,topic,0.5062
R001188,E000275,topic,0.6852
R001189,E001989,topic,0.8704
R001190,E001490,topic,0.2853
R001191,E001300,topic,0.3075
R001192,E000675,topic,0.3031
R001193,E001873,topic,0.6616
R001194,E001124,topic,0.4688
R001195,E001762,topic,0.9722
R001196,E000297,topic,0.1205
R001197,E001934,topic,0.9811
R001198,E001182,topic,0.9126
R001199,E000482,topic,0.0187
R001200,E000547,topic,0.1457
R001201,E001500,topic,0.6739
R001202,E000397,topic,0.274
R001203,E001662,topic,0.4548
R001204,E000696,topic,0.3451
R001205,E000264,topic,0.7573
R001206,E000941,topic,0.8018
R001207,E001333,topic,0.6877
R001208,E000091,topic,0.1608
R001209,E000261,topic,0.1449
R001210,E000032,topic,0.8956
R001211,E000026,topic,0.5683
R001212,E000783,topic,0.6129
R001213,E000375,topic,0.4059
R001214,E001750,topic,0.0311
R001215,E001710,topic,0.8819
R001216,E000720,topic,0.4285
R001217,E000118,topic,0.5767
R001218,E000964,topic,0.9491
R001219,E001487,topic,0.4882
R001220,E001127,topic,0.7136
R001221,E000382,topic,0.7553
R001222,E001656,topic,0.5147
R001223,E000480,topic,0.0594
R001224,E001176,topic,0.7413
R001225,E000284,topic,0.2658
R001226,E000830,topic,0.0395
R001227,E000660,topic,0.5468
R001228,E000685,topic,0.4097
R001229,E000606,topic,0.142
R001230,E000358,topic,0.3331
R001231,E000523,topic,0.3825
R001232,E000918,topic,0.5369
R001233,E001655,topic,0.0929
R001234,E000899,topic,0.9732
R001235,E000022,topic,0.0467
R001236,E000277,topic,0.2709
R001237,E000740,topic,0.9069
R001238,E001170,topic,0.4056
R001239,E001447,topic,0.3667
R001240,E000489,topic,0.2795
R001241,E001492,topic,0.296
R001242,E000232,topic,0.7751
R001243,E000490,topic,0.5143
R001244,E001183,topic,0.0156
R001245,E000080,topic,0.0348
R001246,E000883,topic,0.4415
R001247,E001790,topic,0.4617
R001248,E001914,topic,0.357
R001249,E001961,topic,0.6649
R001250,E001485,topic,0.3147
R001251,E001881,topic,0.754
R001252,E001630,topic,0.8342
R001253,E001582,topic,0.4509
R001254,E000951,topic,0.4935
R001255,E000269,topic,0.1898
R001256,E000791,topic,0.4186
R001257,E000477,topic,0.0122
R001258,E001575,topic,0.1591
R001259,E001695,topic,0.5476
R001260,E000848,topic,0.9464
R001261,E001357,topic,0.5398
R001262,E001961,topic,0.2273
R001263,E000323,topic,0.5747
R001264,E001350,topic,0.1814
R001265,E000456,topic,0.6103
R001266,E001368,topic,0.7477
R001267,E001556,topic,0.5564
R001268,E000733,topic,0.993
R001269,E000032,topic,0.0655
R001270,E000648,topic,0.9533
R001271,E000330,topic,0.2391
R001272,E001924,topic,0.1122
R001273,E000509,topic,0.9388
R001274,E000569,topic,0.6846
R001275,E001546,topic,0.0176
R001276,E001054,topic,0.7452
R001277,E000227,topic,0.8109
R001278,E000187,topic,0.4804
R001279,E000435,topic,0.5957
R001280,E001939,topic,0.3896
R001281,E000132,topic,0.6507
R001282,E001963,topic,0.1293
R001283,E000182,topic,0.2249
R001284,E001483,topic,0.2702
R001285,E000681,topic,0.7599
R001286,E000411,topic,0.6904
R001287,E001896,topic,0.0051
R001288,E001336,topic,0.9909
R001289,E001568,topic,0.1622
R001290,E000996,topic,0.4136
R001291,E000341,topic,0.2921
R001292,E000953,topic,0.5497
R001293,E001356,topic,0.7638
R001294,E001222,topic,0.3627
R001295,E000065,topic,0.8799
R001296,E001222,topic,0.594
R001297,E000397,topic,0.3103
R001298,E000966,topic,0.9421
R001299,E001923,topic,0.8194
R001300,E001373,topic,0.1734
R001301,E001826,topic,0.2828
R001302,E000703,topic,0.1506
R001303,E001491,topic,0.3473
R001304,E001690,topic,0.5875
R001305,E001012,topic,0.2539
R001306,E000925,topic,0.1704
R001307,E001933,topic,0.5173
R001308,E000244,topic,0.2594
R001309,E001877,topic,0.0316
R001310,E000172,topic,0.9566
R001311,E000051,topic,0.5985
R001312,E000752,topic,0.5487
R001313,E001404,topic,0.0593
R001314,E000575,topic,0.473
R001315,E001489,topic,0.664
R001316,E000726,topic,0.4643
R001317,E000690,topic,0.1089
R001318,E001554,topic,0.8042
R001319,E000096,topic,0.3714
R001320,E001635,topic,0.5601
R001321,E000818,topic,0.7522
R001322,E000919,topic,0.1156
R001323,E001674,topic,0.2296
R001324,E000111,topic,0.5298
R001325,E000472,topic,0.7959
R001326,E001972,topic,0.7252
R001327,E001766,topic,0.0797
R001328,E001041,topic,0.0426
R001329,E000045,topic,0.6166
R001330,E001072,topic,0.4298
R001331,E001454,topic,0.4998
R001332,E000178,topic,0.3366
R001333,E000166,topic,0.3108
R001334,E000202,topic,0.1558
R001335,E000682,topic,0.1647
R001336,E000610,topic,0.812
R001337,E001302,topic,0.0062
R001338,E000588,topic,0.37
R001339,E001908,topic,0.4404
R001340,E000891,topic,0.7457
R001341,E000476,topic,0.5304
R001342,E001463,topic,0.3871
R001343,E001164,topic,0.5913
R001344,E001855,topic,0.6488
R001345,E001355,topic,0.7573
R001346,E000034,topic,0.3201
R001347,E000404,topic,0.5708
R001348,E000316,topic,0.1896
R001349,E001268,topic,0.7172
R001350,E001202,topic,0.4653
R001351,E000369,topic,0.2027
R001352,E001060,topic,0.9836
R001353,E000740,topic,0.8778
R001354,E001306,topic,0.8752
R001355,E001252,topic,0.5738
R001356,E000526,topic,0.3153
R001357,E001133,topic,0.2232
R001358,E000104,topic,0.0857
R001359,E001714,topic,0.6681
R001360,E000751,topic,0.6265
R001361,E001137,topic,0.1567
R001362,E000366,topic,0.3461
R001363,E000711,topic,0.3314
R001364,E000922,topic,0.5554
R001365,E001525,topic,0.8601
R001366,E001017,topic,0.9836
R001367,E001098,topic,0.404
R001368,E000837,topic,0.6368
R001369,E000724,topic,0.5926
R001370,E000590,topic,0.9215
R001371,E001899,topic,0.3371
R001372,E000147,topic,0.338
R001373,E000016,topic,0.8579
R001374,E001164,topic,0.1038
R001375,E001779,topic,0.3714
R001376,E000832,topic,0.3781
R001377,E000000,topic,0.2945
R001378,E001169,topic,0.9367
R001379,E001492,topic,0.1877
R001380,E001876,topic,0.8864
R001381,E001202,topic,0.9108
R001382,E001981,topic,0.6868
R001383,E000493,topic,0.0934
R001384,E000362,topic,0.8244
R001385,E001001,topic,0.0866
R001386,E001612,topic,0.4258
R001387,E001889,topic,0.7563
R001388,E000612,topic,0.3175
R001389,E001977,topic,0.211
R001390,E001451,topic,0.8266
R001391,E001522,topic,0.6013
R001392,E001201,topic,0.0946
R001393,E000882,topic,0.9698
R001394,E001317,topic,0.4615
R001395,E000341,topic,0.935
R001396,E001587,topic,0.7209
R001397,E000206,topic,0.7981
R001398,E001982,topic,0.7322
R001399,E001586,topic,0.9224
R001400,E000498,topic,0.676
R001401,E001492,topic,0.0547
R001402,E000264,topic,0.8694
R001403,E000409,topic,0.267
R001404,E001834,topic,0.4241
R001405,E001181,topic,0.9214
R001406,E001975,topic,0.5777
R001407,E001384,topic,0.9636
R001408,E000179,topic,0.2934
R001409,E001689,topic,0.5503
R001410,E000141,topic,0.6225
R001411,E000594,topic,0.4037
R001412,E000103,topic,0.4213
R001413,E000815,topic,0.4015
R001414,E000339,topic,0.7315
R001415,E001705,topic,0.0096
R001416,E001107,topic,0.763
R001417,E000707,topic,0.064
R001418,E001195,topic,0.802
R001419,E000889,topic,0.2527
R001420,E000358,topic,0.0313
R001421,E001841,topic,0.9232
R001422,E001261,topic,0.8405
R001423,E001913,topic,0.3393
R001424,E001205,topic,0.8118
R001425,E001216,topic,0.6224
R001426,E001482,topic,0.9505
R001427,E000948,topic,0.4745
R001428,E000511,topic,0.9721
R001429,E000760,topic,0.164
R001430,E000561,topic,0.414
R001431,E000827,topic,0.2558
R001432,E001660,topic,0.0112
R001433,E001765,topic,0.0122
R001434,E001407,topic,0.0128
R001435,E000073,topic,0.5913
R001436,E001691,topic,0.8222
R001437,E001039,topic,0.2444
R001438,E001184,topic,0.22
R001439,E001294,topic,0.7573
R001440,E001520,topic,0.1335
R001441,E001787,topic,0.3984
R001442,E000931,topic,0.4665
R001443,E000635,topic,0.8522
R001444,E000307,topic,0.8422
R001445,E000229,topic,0.1033
R001446,E000510,topic,0.7277
R001447,E001640,topic,0.3955
R001448,E000915,topic,0.0149
R001449,E000125,topic,0.183
R001450,E000094,topic,0.2909
R001451,E001331,topic,0.407
R001452,E001461,topic,0.9761
R001453,E001916,topic,0.7505
R001454,E001784,topic,0.4111
R001455,E000285,topic,0.8943
R001456,E001873,topic,0.2718
R001457,E001490,topic,0.2454
R001458,E001686,topic,0.5662
R001459,E000512,topic,0.4699
R001460,E001897,topic,0.8862
R001461,E000066,topic,0.29
R001462,E001595,topic,0.306
R001463,E001124,topic,0.2994
R001464,E001930,topic,0.2635
R001465,E001922,topic,0.3552
R001466,E001859,topic,0.0384
R001467,E000894,topic,0.3371
R001468,E000617,topic,0.1038
R001469,E001951,topic,0.7689
R001470,E001171,topic,0.9786
R001471,E001961,topic,0.3043
R001472,E001991,topic,0.9295
R001473,E001051,topic,0.8462
R001474,E000798,topic,0.7629
R001475,E000902,topic,0.9745
R001476,E001832,topic,0.7876
R001477,E000579,topic,0.4119
R001478,E000272,topic,0.0332
R001479,E000171,topic,0.7846
R001480,E000217,topic,0.7941
R001481,E001427,topic,0.1131
R001482,E000322,topic,0.36
R001483,E001224,topic,0.5627
R001484,E000157,topic,0.2929
R001485,E001992,topic,0.9287
R001486,E000443,topic,0.9142
R001487,E001778,topic,0.4284
R001488,E000207,topic,0.203
R001489,E001875,topic,0.5439
R001490,E000736,topic,0.9364
R001491,E000206,topic,0.5002
R001492,E000107,topic,0.3558
R001493,E001103,topic,0.6655
R001494,E000346,topic,0.8843
R001495,E001272,topic,0.6381
R001496,E000983,topic,0.1886
R001497,E000477,topic,0.6534
R001498,E001375,topic,0.3432
R001499,E000769,topic,0.8571
R001500,E001298,topic,0.9241
R001501,E000295,topic,0.874
R001502,E000892,topic,0.1082
R001503,E001951,topic,0.8212
R001504,E000798,topic,0.5621
R001505,E001165,topic,0.9326
R001506,E001161,topic,0.8589
R001507,E001471,topic,0.5588
R001508,E000339,topic,0.1733
R001509,E001765,topic,0.5522
R001510,E001532,topic,0.1717
R001511,E001375,topic,0.4971
R001512,E001952,topic,0.6043
R001513,E001167,topic,0.3487
R001514,E001121,topic,0.0205
R001515,E000645,topic,0.4677
R001516,E000871,topic,0.6585
R001517,E001140,topic,0.8369
R001518,E001526,topic,0.7639
R001519,E001905,topic,0.6195
R001520,E000569,topic,0.3807
R001521,E001637,topic,0.3201
R001522,E001787,topic,0.7455
R001523,E001537,topic,0.9393
R001524,E001049,topic,0.2335
R001525,E000130,topic,0.1314
R001526,E001291,topic,0.4333
R001527,E000059,topic,0.4394
R001528,E000012,topic,0.0775
R001529,E000509,topic,0.4672
R001530,E001978,topic,0.0892
R001531,E000893,topic,0.0014
R001532,E000286,topic,0.4853
R001533,E001429,topic,0.8099
R001534,E000819,topic,0.0967
R001535,E000841,topic,0.7877
R001536,E001102,topic,0.9156
R001537,E001232,topic,0.106
R001538,E000399,topic,0.4257
R001539,E000848,topic,0.2752
R001540,E000783,topic,0.9539
R001541,E000076,topic,0.9272
R001542,E000681,topic,0.4561
R001543,E000463,topic,0.5422
R001544,E001138,topic,0.0392
R001545,E001696,topic,0.4052
R001546,E000871,topic,0.4198
R001547,E001810,topic,0.0818
R001548,E000715,topic,0.3644
R001549,E001884,topic,0.6707
R001550,E001263,topic,0.0873
R001551,E000980,topic,0.4739
R001552,E001110,topic,0.1273
R001553,E001976,topic,0.628
R001554,E001990,topic,0.5654
R001555,E001530,topic,0.5766
R001556,E000193,topic,0.5009
R001557,E001576,topic,0.2379
R001558,E000546,topic,0.6995
R001559,E001186,topic,0.9566
R001560,E001535,topic,0.0173
R001561,E001369,topic,0.8416
R001562,E001219,topic,0.7896
R001563,E000954,topic,0.4241
R001564,E001857,topic,0.2256
R001565,E000190,topic,0.4424
R001566,E001712,topic,0.488
R001567,E001737,topic,0.3465
R001568,E000024,topic,0.0734
R001569,E000431,topic,0.1366
R001570,E000687,topic,0.8383
R001571,E000082,topic,0.2639
R001572,E001264,topic,0.8808
R001573,E000131,topic,0.8737
R001574,E001536,topic,0.5504
R001575,E001620,topic,0.0042
R001576,E000815,topic,0.1648
R001577,E001914,topic,0.5116
R001578,E001208,topic,0.4724
R001579,E000405,topic,0.93
R001580,E000579,topic,0.7428
R001581,E001441,topic,0.6324
R001582,E001393,topic,0.5003
R001583,E000865,topic,0.0291
R001584,E000146,topic,0.3577
R001585,E000278,topic,0.2673
R001586,E000417,topic,0.2566
R001587,E000204,topic,0.8931
R001588,E001273,topic,0.4699
R001589,E000420,topic,0.5283
R001590,E000012,topic,0.4851
R001591,E000577,topic,0.4539
R001592,E001949,topic,0.8782
R001593,E001760,topic,0.5512
R001594,E001744,topic,0.5413
R001595,E001070,topic,0.3183
R001596,E000612,topic,0.9311
R001597,E001036,topic,0.1145
R001598,E000069,topic,0.5771
R001599,E000673,topic,0.1282
R001600,E001197,topic,0.9963
R001601,E001133,topic,0.9454
R001602,E001770,topic,0.0452
R001603,E000106,topic,0.7239
R001604,E000209,topic,0.7836
R001605,E001372,topic,0.2044
R001606,E000974,topic,0.3245
R001607,E000039,topic,0.5542
R001608,E001951,topic,0.7373
R001609,E001031,topic,0.6952
R001610,E001020,topic,0.5184
R001611,E001134,topic,0.6963
R001612,E001122,topic,0.42
R001613,E001044,topic,0.0756
R001614,E001239,topic,0.1
R001615,E000221,topic,0.0704
R001616,E001843,topic,0.5521
R001617,E001925,topic,0.8096
R001618,E000138,topic,0.0536
R001619,E000518,topic,0.0378
R001620,E000165,topic,0.3767
R001621,E000649,topic,0.8473
R001622,E001835,topic,0.8998
R001623,E000395,topic,0.9141
R001624,E001354,topic,0.5781
R001625,E000907,topic,0.4035
R001626,E000746,topic,0.5659
R001627,E001070,topic,0.0234
R001628,E001856,topic,0.9651
R001629,E001120,topic,0.0443
R001630,E001245,topic,0.3378
R001631,E000784,topic,0.6891
R001632,E001652,topic,0.2309
R001633,E000190,topic,0.7306
R001634,E001845,topic,0.1609
R001635,E000284,topic,0.0124
R001636,E001243,topic,0.4682
R001637,E000788,topic,0.8815
R001638,E000560,topic,0.9563
R001639,E001713,topic,0.9675
R001640,E001172,topic,0.468
R001641,E000312,topic,0.1204
R001642,E001343,topic,0.8498
R001643,E000143,topic,0.3767
R001644,E000415,topic,0.3901
R001645,E001752,topic,0.68
R001646,E001845,topic,0.9438
R001647,E001241,topic,0.9627
R001648,E000133,topic,0.2872
R001649,E000670,topic,0.0821
R001650,E001824,topic,0.0269
R001651,E001700,topic,0.3481
R001652,E001635,topic,0.5029
R001653,E001448,topic,0.2847
R001654,E001189,topic,0.2687
R001655,E000131,topic,0.9118
R001656,E000563,topic,0.4065
R001657,E001304,topic,0.0634
R001658,E001243,topic,0.7811
R001659,E001773,topic,0.1713
R001660,E001392,topic,0.8958
R001661,E000246,topic,0.3451
R001662,E000473,topic,0.5097
R001663,E001285,topic,0.1489
R001664,E001151,topic,0.6137
R001665,E001666,topic,0.1182
R001666,E001045,topic,0.1891
R001667,E001559,topic,0.5815
R001668,E000127,topic,0.4058
R001669,E001516,topic,0.7469
R001670,E001486,topic,0.7353
R001671,E000558,topic,0.7705
R001672,E000815,topic,0.3503
R001673,E001388,topic,0.3921
R001674,E000666,topic,0.2215
R001675,E000941,topic,0.5965
R001676,E001462,topic,0.4927
R001677,E000424,topic,0.1019
R001678,E000966,topic,0.0882
R001679,E001409,topic,0.0584
R001680,E000338,topic,0.9884
R001681,E000074,topic,0.6202
R001682,E000308,topic,0.6681
R001683,E000316,topic,0.6674
R001684,E001779,topic,0.7439
R001685,E000499,topic,0.035
R001686,E000375,topic,0.3263
R001687,E001144,topic,0.0855
R001688,E001251,topic,0.6157
R001689,E000631,topic,0.6809
R001690,E001700,topic,0.9417
R001691,E001091,topic,0.5282
R001692,E001538,topic,0.8251
R001693,E000533,topic,0.774
R001694,E001825,topic,0.9497
R001695,E001347,topic,0.9481
R001696,E001073,topic,0.9017
R001697,E000394,topic,0.8823
R001698,E000655,topic,0.4728
R001699,E001309,topic,0.9528
R001700,E000746,topic,0.6188
R001701,E001806,topic,0.2051
R001702,E001645,topic,0.8817
R001703,E000135,topic,0.4048
R001704,E000870,topic,0.5148
R001705,E000399,topic,0.6889
R001706,E000728,topic,0.8697
R001707,E000298,topic,0.8464
R001708,E000909,topic,0.6768
R001709,E000868,topic,0.0203
R001710,E000451,topic,0.2247
R001711,E001242,topic,0.3376
R001712,E001733,topic,0.6171
R001713,E001581,topic,0.1405
R001714,E001931,topic,0.0371
R001715,E001231,topic,0.2778
R001716,E000638,topic,0.0244
R001717,E001710,topic,0.1831
R001718,E000084,topic,0.8086
R001719,E001284,topic,0.0195
R001720,E000595,topic,0.3462
R001721,E001261,topic,0.874
R001722,E001923,topic,0.4362
R001723,E001761,topic,0.4821
R001724,E000666,topic,0.8485
R001725,E001174,topic,0.5562
R001726,E000653,topic,0.4002
R001727,E001967,topic,0.4633
R001728,E000037,topic,0.2366
R001729,E000922,topic,0.1286
R001730,E001564,topic,0.4791
R001731,E001775,topic,0.0201
R001732,E001666,topic,0.6819
R001733,E001841,topic,0.8165
R001734,E000162,topic,0.23
R001735,E000432,topic,0.0895
R001736,E001015,topic,0.3591
R001737,E000001,topic,0.3661
R001738,E001577,topic,0.7332
R001739,E001060,topic,0.7486
R001740,E001120,topic,0.9898
R001741,E001703,topic,0.1446
R001742,E000605,topic,0.9275
R001743,E001597,topic,0.1055
R001744,E001821,topic,0.5286
R001745,E000517,topic,0.901
R001746,E001282,topic,0.6717
R001747,E001350,topic,0.6292
R001748,E000408,topic,0.0232
R001749,E000810,topic,0.1384
R001750,E001446,topic,0.0478
R001751,E000516,topic,0.4962
R001752,E000419,topic,0.8234
R001753,E001909,topic,0.4088
R001754,E001285,topic,0.7209
R001755,E001303,topic,0.3285
R001756,E001355,topic,0.0544
R001757,E000235,topic,0.9537
